"Name", Height (Inches), Height(Feet-Inches), Weight
"T.R. Dunn", 76, 6-4, 192
"Ledell Eackles", 77, 6-5, 220
"Mark Eaton", 88, 7-4, 275
"James Edwards", 84, 7-0, 225
"Kevin Edwards", 75, 6-3, 190
"Craig Ehlo", 78, 6-6, 180
"Dale Ellis", 79, 6-7, 205
"Wayne Englestad", 80, 6-8, 245
"Alex English", 79, 6-7, 190
"Patrick Ewing", 84, 7-0, 240
"Jim Farmer", 76, 6-4, 190
"Dave Feitl", 83, 6-11, 235
"Rolando Ferreira", 85, 7-1, 240
"Duane Ferrell", 79, 6-7, 209
"Vern Fleming", 77, 6-5, 185
"Sleepy Floyd", 75, 6-3, 170
"Tellis Frank", 82, 6-10, 225
"Anthony Frederick", 79, 6-7, 205
"Corey Gaines", 75, 6-3, 195
"Kevin Gamble", 77, 6-5, 210
"Winston Garland", 74, 6-2, 170
"Tom Garrick", 74, 6-2, 185
"Kenny Gattison", 80, 6-8, 225
"Ben Gillery", 84, 7-0, 235
"Armen Gilliam", 81, 6-9, 230
"Mike Gminski", 83, 6-11, 250
"Grant Gondrezick", 77, 6-5, 205
"Orlando Graham", 80, 6-8, 220
"Ron Grandison", 78, 6-6, 215
"Gary Grant", 75, 6-3, 185
"Harvey Grant", 80, 6-8, 195
"Horace Grant", 82, 6-10, 215
"Stuart Gray", 84, 7-0, 235
"Sylvester Gray", 78, 6-6, 230
"Jeff Grayer", 77, 6-5, 200
"A.C. Green", 81, 6-9, 220
"Rickey Green", 72, 6-0, 170
"Sidney Green", 81, 6-9, 220
"Dave Greenwood", 81, 6-9, 222
"Darrell Griffith", 76, 6-4, 190
"Petur Gudmundsson", 86, 7-2, 260
"Jack Haley", 82, 6-10, 240
"Bob Hansen", 78, 6-6, 190
"Bill Hanzlik", 79, 6-7, 185
"Derek Harper", 76, 6-4, 185
"Ron Harper", 78, 6-6, 185
"Steve Harris", 77, 6-5, 195
"Scott Hastings", 82, 6-10, 235
"Hersey Hawkins", 75, 6-3, 190
"Gerald Henderson", 74, 6-2, 175
"Rod Higgins", 79, 6-7, 200
"Roy Hinson", 81, 6-9, 210
"Craig Hodges", 74, 6-2, 190
"Mike Holton", 76, 6-4, 185
"Dave Hoppen", 83, 6-11, 235
"Dennis Hopson", 77, 6-5, 200
"Tito Horford", 85, 7-1, 245
"Jeff Hornacek", 75, 6-3, 190
"Phil Hubbard", 80, 6-8, 215
"Eddie Hughes", 70, 5-10, 165
"Jay Humphries", 75, 6-3, 185
"Marc Iavaroni", 80, 6-8, 210
"Mark Jackson", 73, 6-1, 180
"Michael Jackson", 74, 6-2, 183
"Avery Johnson", 70, 5-10, 175
"Buck Johnson", 79, 6-7, 190
"Dennis Johnson", 76, 6-4, 185
"Eddie Johnson", 79, 6-7, 215
"Frank Johnson", 73, 6-1, 185
"Kevin Johnson", 73, 6-1, 180
"Magic Johnson", 80, 6-8, 215
"Steve Johnson", 82, 6-10, 235
"Vinnie Johnson", 74, 6-2, 200
"Anthony Jones", 78, 6-6, 195
"Bill Jones", 79, 6-7, 175
"Caldwell Jones", 83, 6-11, 217
"Charles Jones", 81, 6-9, 215
"Charles Jones", 80, 6-8, 215
"Shelton Jones", 81, 6-9, 210
"Michael Jordan", 78, 6-6, 195
"Tim Kempton", 82, 6-10, 245
"Steve Kerr", 75, 6-3, 175
"Jerome Kersey", 79, 6-7, 215
"Randolph Keys", 79, 6-7, 195
"Albert King", 78, 6-6, 190
"Bernard King", 79, 6-7, 205
"Greg Kite", 83, 6-11, 250
"Joe Kleine", 83, 6-11, 255
"Bart Kofoed", 76, 6-4, 210
"Jon Koncak", 84, 7-0, 250
"Larry Krystkowiak", 81, 6-9, 220
"Bill Laimbeer", 83, 6-11, 245
"Jeff Lamp", 78, 6-6, 195
"Jerome Lane", 78, 6-6, 230
"Andrew Lang", 83, 6-11, 245
"Allen Leavell", 73, 6-1, 170
"Eric Leckner", 83, 6-11, 265
"Keith Lee", 82, 6-10, 215
"Jim Les", 71, 5-11, 165
"Fat Lever", 75, 6-3, 170
"Cliff Levingston", 80, 6-8, 210
"Ralph Lewis", 78, 6-6, 200
"Reggie Lewis", 79, 6-7, 195
"Alton Lister", 84, 7-0, 240
"Rob Lock", 81, 6-9, 225
"Brad Lohaus", 83, 6-11, 230
"Grant Long", 80, 6-8, 225
"John Long", 77, 6-5, 195
"Sidney Lowe", 72, 6-0, 195
"John Lucas", 75, 6-3, 175
"Rick Mahorn", 82, 6-10, 240
"Dan Majerle", 78, 6-6, 215
"Jeff Malone", 76, 6-4, 205
"Karl Malone", 81, 6-9, 250
"Moses Malone", 82, 6-10, 215
"Danny Manning", 82, 6-10, 230
"Pace Mannion", 79, 6-7, 190
"Vernon Maxwell", 76, 6-4, 180
"Tim McCormick", 83, 6-11, 240
"Rodney McCray", 79, 6-7, 220
"Xavier McDaniel", 79, 6-7, 205
"Ben McDonald", 80, 6-8, 210
"Mike McGee", 77, 6-5, 190
"Kevin McHale", 82, 6-10, 210
"Derrick McKey", 81, 6-9, 205
"Nate McMillan", 77, 6-5, 195
"Mark McNamara", 83, 6-11, 235
"Reggie Miller", 79, 6-7, 185
"Todd Mitchell", 79, 6-7, 205
"Paul Mokeski", 84, 7-0, 250
"Sidney Moncrief", 75, 6-3, 180
"Chris Morris", 80, 6-8, 210
"Richard Morton", 75, 6-3, 190
"Chris Mullin", 78, 6-6, 200
"Pete Myers", 78, 6-6, 180
"Larry Nance", 82, 6-10, 205
"Calvin Natt", 78, 6-6, 220
"Craig Neal", 77, 6-5, 165
"Ed Nealy", 79, 6-7, 238
"Chuck Nevitt", 89, 7-5, 217
"Johnny Newman", 79, 6-7, 190
"Norm Nixon", 74, 6-2, 170
"Ken Norman", 80, 6-8, 215
"Charles Oakley", 80, 6-8, 225
"Hakeem Olajuwon", 84, 7-0, 255
"Jose Ortiz", 82, 6-10, 225
"Robert Parish", 84, 7-0, 230
"Jim Paxson", 78, 6-6, 200
"John Paxson", 74, 6-2, 185
"Will Perdue", 84, 7-0, 240
"Sam Perkins", 81, 6-9, 235
"Tim Perry", 81, 6-9, 200
"Chuck Person", 80, 6-8, 220
"Jim Petersen", 82, 6-10, 235
"Ricky Pierce", 76, 6-4, 205
"Ed Pinckney", 81, 6-9, 195
"Scottie Pippen", 80, 6-8, 210
"Olden Polynice", 83, 6-11, 220
"Dave Popson", 82, 6-10, 220
"Terry Porter", 75, 6-3, 195
"Paul Pressey", 77, 6-5, 185
"Dominic Pressley", 74, 6-2, 170
"Harold Pressley", 79, 6-7, 210
"Mark Price", 72, 6-0, 170
"Kurt Rambis", 80, 6-8, 213
"Blair Rasmussen", 84, 7-0, 250
"Robert Reid", 80, 6-8, 205
"Jerry Reynolds", 80, 6-8, 200
"Mitch Richmond", 77, 6-5, 215
"Ramon Rivas", 82, 6-10, 260
"David Rivers", 72, 6-0, 170
"Doc Rivers", 76, 6-4, 185
"Fred Roberts", 82, 6-10, 218
"Alvin Robertson", 75, 6-3, 185
"Cliff Robinson", 81, 6-9, 220
"Dennis Rodman", 79, 6-7, 210
"Tree Rollins", 85, 7-1, 235
"Rob Rose", 77, 6-5, 180
"Scott Roth", 80, 6-8, 212
"Jim Rowinski", 80, 6-8, 250
"Brian Rowsom", 81, 6-9, 220
"John Salley", 83, 6-11, 230
"Ralph Sampson", 88, 7-4, 228
"Mike Sanders", 78, 6-6, 210
"Danny Schayes", 83, 6-11, 235
"Russ Schoene", 82, 6-10, 210
"Detlef Schrempf", 81, 6-9, 214
"Byron Scott", 75, 6-3, 195
"Rony Seikaly", 83, 6-11, 230
"Brad Sellers", 84, 7-0, 210
"Charles Shackleford", 82, 6-10, 225
"John Shasky", 83, 6-11, 235
"Brian Shaw", 78, 6-6, 190
"Purvis Short", 79, 6-7, 210
"Jerry Sichting", 73, 6-1, 168
"Jack Sikma", 83, 6-11, 230
"Scott Skiles", 73, 6-1, 180
"Keith Smart", 73, 6-1, 175
"Charles Smith", 82, 6-10, 230
"Derek Smith", 78, 6-6, 205
"Kenny Smith", 75, 6-3, 170
"Larry Smith", 80, 6-8, 215
"Otis Smith", 77, 6-5, 210
"Rik Smits", 88, 7-4, 250
"Mike Smrek", 84, 7-0, 250
"Rory Sparrow", 74, 6-2, 175
"John Starks", 75, 6-3, 180
"Everette Stephens", 74, 6-2, 175
"Brook Steppe", 77, 6-5, 195
"John Stockton", 73, 6-1, 170
"Rod Strickland", 75, 6-3, 175
"John Stroeder", 82, 6-10, 260
"Barry Sumpter", 83, 6-11, 215
"Jon Sundvold", 74, 6-2, 170
"Roy Tarpley", 83, 6-11, 230
"Anthony Taylor", 76, 6-4, 175
"Terry Teagle", 77, 6-5, 195
"Reggie Theus", 79, 6-7, 190
"Isiah Thomas", 73, 6-1, 180
"Bernard Thompson", 78, 6-6, 210
"Billy Thompson", 79, 6-7, 195
"LaSalle Thompson", 82, 6-10, 245
"Mychal Thompson", 82, 6-10, 226
"Bob Thornton", 82, 6-10, 225
"Otis Thorpe", 81, 6-9, 225
"Sedale Threatt", 74, 6-2, 175
"Wayman Tisdale", 81, 6-9, 240
"Ray Tolbert", 81, 6-9, 225
"Tom Tolbert", 79, 6-7, 235
"Sedric Toney", 74, 6-2, 178
"Kelly Tripucka", 78, 6-6, 220
"Trent Tucker", 77, 6-5, 193
"Andre Turner", 71, 5-11, 160
"Elston Turner", 77, 6-5, 190
"Terry Tyler", 79, 6-7, 215
"Kelvin Upshaw", 74, 6-2, 180
"Darnell Valentine", 73, 6-1, 183
"Kiki Vandeweghe", 80, 6-8, 220
"Jay Vincent", 79, 6-7, 220
"Sam Vincent", 74, 6-2, 185
"Darrell Walker", 76, 6-4, 180
"Kenny Walker", 80, 6-8, 210
"Pearl Washington", 74, 6-2, 190
"Spud Webb", 66, 5-6, 133
"Chris Welp", 84, 7-0, 245
"Bill Wennington", 84, 7-0, 245
"Mark West", 82, 6-10, 230
"Ennis Whatley", 75, 6-3, 177
"Clinton Wheeler", 73, 6-1, 185
"Eric White", 80, 6-8, 200
"Jerome Whitehead", 82, 6-10, 220
"Morlon Wiley", 76, 6-4, 185
"Dominique Wilkins", 79, 6-7, 200
"Eddie Lee Wilkins", 82, 6-10, 220
"Gerald Wilkins", 78, 6-6, 185
"Buck Williams", 80, 6-8, 215
"Herb Williams", 82, 6-10, 242
"Hot Rod Williams", 83, 6-11, 215
"John Williams", 80, 6-8, 235
"Kevin Williams", 74, 6-2, 175
"Micheal Williams", 74, 6-2, 175
"Reggie Williams", 79, 6-7, 190
"David Wingate", 77, 6-5, 185
"Randy Wittman", 78, 6-6, 210
"Joe Wolf", 83, 6-11, 230
"David Wood", 81, 6-9, 227
"Mike Woodson", 77, 6-5, 195
"Orlando Woolridge", 81, 6-9, 215
"James Worthy", 81, 6-9, 225
"Danny Young", 75, 6-3, 175
